exchange,instrumenttype,name,segment,symbol,symboltoken
NSE,,773BR32,NSE,773BR32-SG,11598
NSE,,781UP34,NSE,781UP34-SG,11603
NSE,,OMFURN,NSE,OMFURN-SM,117
NSE,,66PN30,NSE,66PN30-SG,1165
NSE,,750IRFC35,NSE,750IRFC35-NK,11757
NSE,,AMBER,NSE,AMBER-EQ,1185
NSE,,784TS39,NSE,784TS39-SG,11767
NSE,,IIFL,NSE,IIFL-EQ,11809
NSE,,88SCL25,NSE,88SCL25-ZG,11833
NSE,,GRANULES,NSE,GRANULES-EQ,11872
NSE,,787MZ36,NSE,787MZ36-SG,11873
NSE,,783BR32,NSE,783BR32-SG,11882
NSE,,JSWHL,NSE,JSWHL-EQ,11880
NSE,,FMGOETZE,NSE,FMGOETZE-EQ,1190
NSE,,786JH34,NSE,786JH34-SG,11885
NSE,,RITEZONE,NSE,RITEZONE-SM,11910
NSE,,735NHAI31,NSE,735NHAI31-N9,11954
NSE,,SYNCOMF,NSE,SYNCOMF-BE,11997
NSE,,IMPAL,NSE,IMPAL-EQ,12009
NSE,,BASML,NSE,BASML-EQ,12034
NSE,,UTIRAP35P1,NSE,UTIRAP35P1-MF,12048
NSE,,53BR25,NSE,53BR25-SG,1207
NSE,,BBTCL,NSE,BBTCL-EQ,12153
NSE,,666KA32,NSE,666KA32-SG,1248
NSE,,10CAGL27,NSE,10CAGL27-N5,12465
NSE,,SWSOLAR,NSE,SWSOLAR-EQ,12489
NSE,,755AP29,NSE,755AP29-SG,12661
NSE,,76GJ32,NSE,76GJ32-SG,12667
NSE,,763KA37,NSE,763KA37-SG,12692
NSE,,763PN39,NSE,763PN39-SG,12706
NSE,,ROUTE,NSE,ROUTE-EQ,128
NSE,,11NSETEST,NSE,11NSETEST-EQ,12841
NSE,,V1NSETEST,NSE,V1NSETEST-EQ,12863
NSE,,SGBAUG27,NSE,SGBAUG27-GB,12904
NSE,,SARVESHWAR,NSE,SARVESHWAR-EQ,12913
NSE,,IIFLCAPS,NSE,IIFLCAPS-EQ,13072
NSE,,AIAENG,NSE,AIAENG-EQ,13086
NSE,,EBBETF0433,NSE,EBBETF0433-EQ,13139
NSE,,INDOTECH,NSE,INDOTECH-EQ,13275
NSE,,HEG,NSE,HEG-EQ,1336
NSE,,GALLANTT,NSE,GALLANTT-EQ,13337
NSE,,VAKRANGEE,NSE,VAKRANGEE-EQ,13342
NSE,,758JH31,NSE,758JH31-SG,13368
NSE,,762GA32A,NSE,762GA32A-SG,13373
NSE,,VOLTAMP,NSE,VOLTAMP-EQ,13577
NSE,,BANKETFADD,NSE,BANKETFADD-EQ,13644
NSE,,GEECEE,NSE,GEECEE-EQ,13658
NSE,,SFMP74DR,NSE,SFMP74DR-MF,13670
NSE,,66MN30,NSE,66MN30-SG,1368
NSE,,HINDCOMPOS,NSE,HINDCOMPOS-EQ,1372
NSE,,SFMP74GD,NSE,SFMP74GD-MF,13672
NSE,,GLOBALVECT,NSE,GLOBALVECT-EQ,13735
NSE,,BBL,NSE,BBL-EQ,13761
NSE,,755TS30,NSE,755TS30-SG,13770
NSE,,GESHIP,NSE,GESHIP-EQ,13776
NSE,,BAIDFIN,NSE,BAIDFIN-EQ,13794
NSE,,GREENPANEL,NSE,GREENPANEL-EQ,13810
NSE,,764GA33,NSE,764GA33-SG,13887
NSE,,77HP38,NSE,77HP38-SG,13901
NSE,,757MH31,NSE,757MH31-SG,13913
NSE,,HINDOILEXP,NSE,HINDOILEXP-EQ,1403
NSE,,LIQUID1,NSE,LIQUID1-EQ,13950
NSE,,765GJ33,NSE,765GJ33-SG,13964
NSE,,984SFIL26A,NSE,984SFIL26A-NK,14030
NSE,,IGPL,NSE,IGPL-EQ,14086
NSE,,761TS32,NSE,761TS32-SG,14088
NSE,,766BR33,NSE,766BR33-SG,14098
NSE,,AUTOIND,NSE,AUTOIND-EQ,14106
NSE,,NETWORK18,NSE,NETWORK18-EQ,14111
NSE,,768GJ30,NSE,768GJ30-SG,14156
NSE,,772BR33,NSE,772BR33-SG,14161
NSE,,762MP34,NSE,762MP34-SG,14163
NSE,,759TS40A,NSE,759TS40A-SG,14167
NSE,,SHERA,NSE,SHERA-SM,14172
NSE,,MHHL,NSE,MHHL-SM,1426
NSE,,759HP38,NSE,759HP38-SG,14276
NSE,,SEQUENT,NSE,SEQUENT-EQ,14296
NSE,,FSL,NSE,FSL-EQ,14304
NSE,,GODREJAGRO,NSE,GODREJAGRO-EQ,144
NSE,,INDIANB,NSE,INDIANB-EQ,14309
NSE,,PAGEIND,NSE,PAGEIND-EQ,14413
NSE,,775WB39,NSE,775WB39-SG,14446
NSE,,654KA30,NSE,654KA30-SG,1453
NSE,,BIRLANU,NSE,BIRLANU-EQ,1455
NSE,,NCLIND,NSE,NCLIND-EQ,14490
NSE,,BFUTILITIE,NSE,BFUTILITIE-EQ,14567
NSE,,GSLSU,NSE,GSLSU-EQ,14599
NSE,,QFIL,NSE,QFIL-SM,14613
NSE,,SANCO,NSE,SANCO-BZ,14630
NSE,,777RJ33,NSE,777RJ33-SG,14642
NSE,,773GJ36,NSE,773GJ36-SG,14652
NSE,,HFMPM23DND,NSE,HFMPM23DND-MF,14731
NSE,,HFMPM23DQD,NSE,HFMPM23DQD-MF,14733
NSE,,WINSOME,NSE,WINSOME-BZ,14757
NSE,,101NSETEST,NSE,101NSETEST-EQ,14772
NSE,,111NSETEST,NSE,111NSETEST-EQ,14774
NSE,,151NSETEST,NSE,151NSETEST-EQ,14782
NSE,,ABSLFTUJDG,NSE,ABSLFTUJDG-MF,14794
NSE,,ABSLFTUJDN,NSE,ABSLFTUJDN-MF,14795
NSE,,ABSLFTUJRG,NSE,ABSLFTUJRG-MF,14802
NSE,,IRBIT,NSE,IRBIT-IV,14806
NSE,,776UK33,NSE,776UK33-SG,14820
NSE,,779UP33,NSE,779UP33-SG,14829
NSE,,789WB40,NSE,789WB40-SG,14844
NSE,,ALPA,NSE,ALPA-EQ,14848
NSE,,SGBSEP28VI,NSE,SGBSEP28VI-GB,149
NSE,,GOLD1,NSE,GOLD1-EQ,14858
NSE,,ASTERDM,NSE,ASTERDM-EQ,1508
NSE,,CERA,NSE,CERA-EQ,15039
NSE,,762PN38,NSE,762PN38-SG,15100
NSE,,RGL,NSE,RGL-EQ,15129
NSE,,KIRLPNU,NSE,KIRLPNU-EQ,15180
NSE,,BGRENERGY,NSE,BGRENERGY-BE,15193
NSE,,ARIES,NSE,ARIES-EQ,15204
NSE,,PPAP,NSE,PPAP-BE,15213
NSE,,1003SFIL28,NSE,1003SFIL28-NX,15249
NSE,,890SFIL23A,NSE,890SFIL23A-NZ,15253
NSE,,66ML30,NSE,66ML30-SG,1528
NSE,,INDIANHUME,NSE,INDIANHUME-EQ,1530
NSE,,743AP31,NSE,743AP31-SG,15264
NSE,,747PN43,NSE,747PN43-SG,15319
NSE,,DENEERS,NSE,DENEERS-SM,15449
NSE,,74AP31,NSE,74AP31-SG,15477
NSE,,TARC,NSE,TARC-EQ,1581
NSE,,737AS33,NSE,737AS33-SG,15750
NSE,,HINDWAREAP,NSE,HINDWAREAP-EQ,15883
NSE,,716HR27,NSE,716HR27-SG,15966
NSE,,72MH28,NSE,72MH28-SG,15971
NSE,,732MH32,NSE,732MH32-SG,16227
NSE,,738AP35,NSE,738AP35-SG,16244
NSE,,MMP,NSE,MMP-EQ,16395
NSE,,732KL53,NSE,732KL53-SG,16398
NSE,,657HP30,NSE,657HP30-SG,1644
NSE,,663TN35,NSE,663TN35-SG,1652
NSE,,CRAYONS,NSE,CRAYONS-SM,16419
NSE,,ITC,NSE,ITC-EQ,1660
NSE,,VAISHALI,NSE,VAISHALI-EQ,16589
NSE,,BAJAJFINSV,NSE,BAJAJFINSV-EQ,16675
NSE,,67KA30,NSE,67KA30-SG,170
NSE,,MKPL,NSE,MKPL-BE,16738
NSE,,ARTEMISMED,NSE,ARTEMISMED-EQ,16913
NSE,,672RJ30,NSE,672RJ30-SG,171
NSE,,GENSOL,NSE,GENSOL-BE,17012
NSE,,IIFLZC28B,NSE,IIFLZC28B-Y1,17043
NSE,,66ML30A,NSE,66ML30A-SG,1712
NSE,,SGBJ28VIII,NSE,SGBJ28VIII-GB,17110
NSE,,PARAGMILK,NSE,PARAGMILK-EQ,17130
NSE,,744JK38,NSE,744JK38-SG,17223
NSE,,664PY32,NSE,664PY32-SG,1730
NSE,,ALBERTDAVD,NSE,ALBERTDAVD-EQ,17256
NSE,,737BR30,NSE,737BR30-SG,17322
NSE,,736KL38,NSE,736KL38-SG,17327
NSE,,VINATIORGA,NSE,VINATIORGA-EQ,17364
NSE,,PREMEXPLN,NSE,PREMEXPLN-EQ,17397
NSE,,DAMODARIND,NSE,DAMODARIND-EQ,17541
NSE,,1015SCL28B,NSE,1015SCL28B-AZ,17542
NSE,,739ML26,NSE,739ML26-SG,12289
NSE,,CAGL25A,NSE,CAGL25A-N4,12456
NSE,,762PN32,NSE,762PN32-SG,12673
NSE,,GFLLIMITED,NSE,GFLLIMITED-EQ,1289
NSE,,ABB,NSE,ABB-EQ,13
NSE,,DHARMAJ,NSE,DHARMAJ-BE,13014
NSE,,754KA41,NSE,754KA41-SG,13050
NSE,,SFMP73GR,NSE,SFMP73GR-MF,13108
NSE,,NAHARINDUS,NSE,NAHARINDUS-BE,13109
NSE,,757HP32,NSE,757HP32-SG,13117
NSE,,74ML27,NSE,74ML27-SG,13118
NSE,,UTIRMP35P2,NSE,UTIRMP35P2-MF,13163
NSE,,ABSLFTUBRG,NSE,ABSLFTUBRG-MF,13234
NSE,,765NL32,NSE,765NL32-SG,13247
NSE,,DOLLEX,NSE,DOLLEX-SM,13323
NSE,,755GJ30,NSE,755GJ30-SG,13366
NSE,,757GJ31,NSE,757GJ31-SG,13369
NSE,,SGL,NSE,SGL-BE,13370
NSE,,765KA34,NSE,765KA34-SG,13384
NSE,,766TS34,NSE,766TS34-SG,13387
NSE,,RSYSTEMS,NSE,RSYSTEMS-EQ,13414
NSE,,SUPREMEINF,NSE,SUPREMEINF-BZ,13419
NSE,,TECHM,NSE,TECHM-EQ,13538
NSE,,64AP28,NSE,64AP28-SG,1362
NSE,,GRINDWELL,NSE,GRINDWELL-EQ,13560
NSE,,IRCTC,NSE,IRCTC-EQ,13611
NSE,,653KA30,NSE,653KA30-SG,1365
NSE,,BILVYAPAR,NSE,BILVYAPAR-BE,13622
NSE,,JMFINANCIL,NSE,JMFINANCIL-EQ,13637
NSE,,SFMP74GR,NSE,SFMP74GR-MF,13674
NSE,,AERONEU,NSE,AERONEU-BE,13690
NSE,,757TN33,NSE,757TN33-SG,13715
NSE,,759TS40,NSE,759TS40-SG,13721
NSE,,GTLINFRA,NSE,GTLINFRA-EQ,13745
NSE,,MMFL,NSE,MMFL-EQ,13844
NSE,,767AS33,NSE,767AS33-SG,13877
NSE,,BANCOINDIA,NSE,BANCOINDIA-EQ,13880
NSE,,880IREDA29,NSE,880IREDA29-N5,1391
NSE,,764RJ38,NSE,764RJ38-SG,13902
NSE,,764HR31,NSE,764HR31-SG,13915
NSE,,UTIDMP35P3,NSE,UTIDMP35P3-MF,13942
NSE,,UTIDQP35P3,NSE,UTIDQP35P3-MF,13943
NSE,,773RJ38,NSE,773RJ38-SG,13979
NSE,,SGBOCT27,NSE,SGBOCT27-GB,13981
NSE,,985SFIL28,NSE,985SFIL28-NO,14038
NSE,,10IFSL26,NSE,10IFSL26-N7,14049
NSE,,SANGHVIMOV,NSE,SANGHVIMOV-EQ,14058
NSE,,SAGCEM,NSE,SAGCEM-EQ,14068
NSE,,756RJ48,NSE,756RJ48-SG,14113
NSE,,GANDHITUBE,NSE,GANDHITUBE-EQ,14116
NSE,,755TN53,NSE,755TN53-SG,14117
NSE,,PGIL,NSE,PGIL-EQ,14260
NSE,,766UP33A,NSE,766UP33A-SG,14273
NSE,,SMSPHARMA,NSE,SMSPHARMA-EQ,14329
NSE,,769WB42,NSE,769WB42-SG,14347
NSE,,758TS45,NSE,758TS45-SG,14353
NSE,,758RJ48,NSE,758RJ48-SG,14354
NSE,,769RJ39,NSE,769RJ39-SG,14380
NSE,,771GJ34,NSE,771GJ34-SG,14432
NSE,,775UP35,NSE,775UP35-SG,14441
NSE,,NAHARPOLY,NSE,NAHARPOLY-EQ,14445
NSE,,773BR33,NSE,773BR33-SG,14534
NSE,,VERTEXPLUS,NSE,VERTEXPLUS-ST,14503
NSE,,ABSLLIQUID,NSE,ABSLLIQUID-EQ,14518
NSE,,NDLVENTURE,NSE,NDLVENTURE-BE,14550
NSE,,MCON,NSE,MCON-SM,14574
NSE,,WEBELSOLAR,NSE,WEBELSOLAR-EQ,14602
NSE,,CHEMBOND,NSE,CHEMBOND-EQ,14618
NSE,,778UP35,NSE,778UP35-SG,14649
NSE,,1015SCL28A,NSE,1015SCL28A-AL,14710
NSE,,948SCL26D,NSE,948SCL26D-AI,14721
NSE,,ADVANIHOTR,NSE,ADVANIHOTR-EQ,14745
NSE,,TARMAT,NSE,TARMAT-EQ,14771
NSE,,774HR31,NSE,774HR31-SG,14814
NSE,,VIPCLOTHNG,NSE,VIPCLOTHNG-EQ,14843
NSE,,FLFL,NSE,FLFL-BZ,14868
NSE,,SAHYADRI,NSE,SAHYADRI-EQ,14900
NSE,,F13RG,NSE,F13RG-MF,14948
NSE,,771AP33A,NSE,771AP33A-SG,14959
NSE,,CSBBANK,NSE,CSBBANK-EQ,14966
NSE,,CCCL,NSE,CCCL-EQ,14992
NSE,,759PN33,NSE,759PN33-SG,15019
NSE,,699GS2026,NSE,699GS2026-GS,15046
NSE,,704IRFC26,NSE,704IRFC26-NL,15110
NSE,,741AP30,NSE,741AP30-SG,15262
NSE,,747AP37,NSE,747AP37-SG,15267
NSE,,QUICKTOUCH,NSE,QUICKTOUCH-SM,15285
NSE,,BANG,NSE,BANG-EQ,15303
NSE,,IRB,NSE,IRB-EQ,15313
NSE,,746TS48A,NSE,746TS48A-SG,15333
NSE,,RECLTD,NSE,RECLTD-EQ,15355
NSE,,840CIFCL28,NSE,840CIFCL28-N4,15374
NSE,,MANKIND,NSE,MANKIND-EQ,15380
NSE,,RKEC,NSE,RKEC-EQ,1547
NSE,,INGERRAND,NSE,INGERRAND-EQ,1597
NSE,,734AP29,NSE,734AP29-SG,15475
NSE,,734AS33,NSE,734AS33-SG,16019
NSE,,BECTORFOOD,NSE,BECTORFOOD-EQ,1628
NSE,,PAVNAIND,NSE,PAVNAIND-EQ,16192
NSE,,733MH31,NSE,733MH31-SG,16224
NSE,,737AP33,NSE,737AP33-SG,16290
NSE,,733AP33,NSE,733AP33-SG,16647
NSE,,ITI,NSE,ITI-EQ,1675
NSE,,KDL,NSE,KDL-SM,16758
NSE,,74MP34,NSE,74MP34-SG,16805
NSE,,735TN43,NSE,735TN43-SG,16814
NSE,,QNIFTY,NSE,QNIFTY-EQ,16819
NSE,,SINDHUTRAD,NSE,SINDHUTRAD-EQ,16859
NSE,,83TCHF28,NSE,83TCHF28-N9,16872
NSE,,TOUCHWOOD,NSE,TOUCHWOOD-EQ,16908
NSE,,ZFCVINDIA,NSE,ZFCVINDIA-EQ,16915
NSE,,VILINBIO,NSE,VILINBIO-SM,16954
NSE,,ALKALI,NSE,ALKALI-EQ,16959
NSE,,74MH32,NSE,74MH32-SG,16978
NSE,,74HR33,NSE,74HR33-SG,16979
NSE,,742AP41,NSE,742AP41-SG,16988
NSE,,PALREDTEC,NSE,PALREDTEC-BE,17059
NSE,,MAGSON,NSE,MAGSON-SM,17088
NSE,,747KL42,NSE,747KL42-SG,17104
NSE,,745AS33,NSE,745AS33-SG,17117
NSE,,746AP34,NSE,746AP34-SG,17124
NSE,,PENTAGON,NSE,PENTAGON-SM,17132
NSE,,743AP42,NSE,743AP42-SG,17251
NSE,,ARMANFIN,NSE,ARMANFIN-EQ,17263
NSE,,SETFGOLD,NSE,SETFGOLD-EQ,17272
NSE,,LLOYDSME,NSE,LLOYDSME-EQ,17313
NSE,,735TN33A,NSE,735TN33A-SG,17323
NSE,,741RJ33,NSE,741RJ33-SG,17456
NSE,,743AP35,NSE,743AP35-SG,17457
NSE,,MOLDTECH,NSE,MOLDTECH-EQ,17625
NSE,,745AP40A,NSE,745AP40A-SG,17668
NSE,,743TN53,NSE,743TN53-SG,17671
NSE,,744JK53,NSE,744JK53-SG,17672
NSE,,GILLANDERS,NSE,GILLANDERS-EQ,17839
NSE,,REDTAPE,NSE,REDTAPE-EQ,17859
NSE,,DBCORP,NSE,DBCORP-EQ,17881
NSE,,PGIMCSA3D,NSE,PGIMCSA3D-MF,17993
NSE,,BPF02D2G,NSE,BPF02D2G-MF,18006
NSE,,BPF02D4R,NSE,BPF02D4R-MF,18010
NSE,,VLEGOV,NSE,VLEGOV-EQ,18012
NSE,,KAJARIACER,NSE,KAJARIACER-EQ,1808
NSE,,75UP35,NSE,75UP35-SG,18085
NSE,,BPF02IWR,NSE,BPF02IWR-MF,18094
NSE,,BPF02RWR,NSE,BPF02RWR-MF,18163
NSE,,BPF01D1R,NSE,BPF01D1R-MF,18165
NSE,,BPF01D3D,NSE,BPF01D3D-MF,18167
NSE,,BPF01GPG,NSE,BPF01GPG-MF,18169
NSE,,BPF01QDD,NSE,BPF01QDD-MF,18172
NSE,,IF3DPD,NSE,IF3DPD-MF,18174
NSE,,FICRFD3GPD,NSE,FICRFD3GPD-MF,18181
NSE,,KAMATHOTEL,NSE,KAMATHOTEL-EQ,1826
NSE,,74WB42,NSE,74WB42-SG,18283
NSE,,KARURVYSYA,NSE,KARURVYSYA-EQ,1838
NSE,,744AP33,NSE,744AP33-SG,18400
NSE,,747AS33,NSE,747AS33-SG,18401
NSE,,744HR35,NSE,744HR35-SG,18407
NSE,,SABEVENTS,NSE,SABEVENTS-BE,18501
NSE,,744TS45,NSE,744TS45-SG,18538
NSE,,850NHAI29,NSE,850NHAI29-N5,186
NSE,,CHAVDA,NSE,CHAVDA-SM,18654
NSE,,741WB42,NSE,741WB42-SG,18686
NSE,,747CG30,NSE,747CG30-SG,18689
NSE,,746SK33,NSE,746SK33-SG,18701
NSE,,744MP35,NSE,744MP35-SG,18703
NSE,,KEL,NSE,KEL-SM,18708
NSE,,NUVAMA,NSE,NUVAMA-EQ,18721
NSE,,MADHUSUDAN,NSE,MADHUSUDAN-SM,18728
NSE,,KODYTECH,NSE,KODYTECH-SM,18751
NSE,,CARYSIL,NSE,CARYSIL-EQ,1879
NSE,,971SCL28C,NSE,971SCL28C-BU,18861
NSE,,657TN31,NSE,657TN31-SG,1890
NSE,,KSL,NSE,KSL-EQ,18889
NSE,,PNBHOUSING,NSE,PNBHOUSING-EQ,18908
NSE,,743RJ49,NSE,743RJ49-SG,18916
NSE,,748HR35,NSE,748HR35-SG,18954
NSE,,MVGJL,NSE,MVGJL-EQ,19015
NSE,,MANAPPURAM,NSE,MANAPPURAM-EQ,19061
NSE,,756UP35,NSE,756UP35-SG,19168
NSE,,753HR33,NSE,753HR33-SG,19179
NSE,,ITDC,NSE,ITDC-EQ,19299
NSE,,77UP34,NSE,77UP34-SG,19484
NSE,,662GA31,NSE,662GA31-SG,1939
NSE,,PROLIFE,NSE,PROLIFE-ST,19353
NSE,,77BR31,NSE,77BR31-SG,19522
NSE,,761AP43,NSE,761AP43-SG,19552
NSE,,766TN43,NSE,766TN43-SG,19622
NSE,,PRICOLLTD,NSE,PRICOLLTD-EQ,19631
NSE,,MAXESTATES,NSE,MAXESTATES-EQ,19646
NSE,,BLUEJET,NSE,BLUEJET-EQ,19686
NSE,,768TN30A,NSE,768TN30A-SG,19745
NSE,,SCL26,NSE,SCL26-NA,19770
NSE,,PARAGON,NSE,PARAGON-SM,19779
NSE,,746GS2073,NSE,746GS2073-GS,19808
NSE,,888SCL25,NSE,888SCL25-NG,19957
NSE,,MASFIN,NSE,MASFIN-EQ,199
NSE,,ESAFSFB,NSE,ESAFSFB-EQ,19878
NSE,,DEEPAKNTR,NSE,DEEPAKNTR-EQ,19943
NSE,,66GA30A,NSE,66GA30A-SG,20
NSE,,714BR30,NSE,714BR30-SG,20016
NSE,,714AP34,NSE,714AP34-SG,20019
NSE,,718AP33,NSE,718AP33-SG,20020
NSE,,764NABAR31,NSE,764NABAR31-N2,20034
NSE,,872MMFSL26,NSE,872MMFSL26-N1,20046
NSE,,980SCL33,NSE,980SCL33-NX,20120
NSE,,77GA33B,NSE,77GA33B-SG,20171
NSE,,768TS37,NSE,768TS37-SG,20225
NSE,,77BR38,NSE,77BR38-SG,20226
NSE,,ROCKINGDCE,NSE,ROCKINGDCE-SM,20289
NSE,,GANDHAR,NSE,GANDHAR-EQ,20303
NSE,,775GA33,NSE,775GA33-SG,20348
NSE,,771KL43,NSE,771KL43-SG,20364
NSE,,758GJ26,NSE,758GJ26-SG,20367
NSE,,765GJ29A,NSE,765GJ29A-SG,20368
NSE,,FLAIR,NSE,FLAIR-EQ,20372
NSE,,COALINDIA,NSE,COALINDIA-EQ,20374
NSE,,781MZ37,NSE,781MZ37-SG,20400
NSE,,764JK50,NSE,764JK50-SG,20402
NSE,,772HR33,NSE,772HR33-SG,20393
NSE,,CIFCZC28,NSE,CIFCZC28-NH,20445
NSE,,771HR33A,NSE,771HR33A-SG,20475
NSE,,77TS38,NSE,77TS38-SG,20480
NSE,,WIPL,NSE,WIPL-EQ,20481
NSE,,CHENNPETRO,NSE,CHENNPETRO-EQ,2049
NSE,,BBNPPGOLD,NSE,BBNPPGOLD-EQ,20547
NSE,,717KA29,NSE,717KA29-SG,20573
NSE,,ASHIMASYN,NSE,ASHIMASYN-EQ,206
NSE,,SHREEOSFM,NSE,SHREEOSFM-SM,20603
NSE,,PENIND,NSE,PENIND-EQ,20621
NSE,,884LTF29,NSE,884LTF29-N6,20648
NSE,,656AP31,NSE,656AP31-SG,20666
NSE,,885LTF27,NSE,885LTF27-NE,20671
NSE,,755GJ31,NSE,755GJ31-SG,20724
NSE,,762UP34,NSE,762UP34-SG,20735
NSE,,BPF01D3R,NSE,BPF01D3R-MF,18168
NSE,,HFMPCC50DD,NSE,HFMPCC50DD-MF,18185
NSE,,762KL38,NSE,762KL38-SG,20739
NSE,,582RJ27,NSE,582RJ27-SG,1824
NSE,,746AP38,NSE,746AP38-SG,18216
NSE,,HDFCLIQUID,NSE,HDFCLIQUID-EQ,18279
NSE,,745HR35,NSE,745HR35-SG,18333
NSE,,VPRPL,NSE,VPRPL-EQ,18341
NSE,,SANDUMA,NSE,SANDUMA-EQ,18359
NSE,,CPS,NSE,CPS-SM,18372
NSE,,742HP38,NSE,742HP38-SG,18409
NSE,,RISHABH,NSE,RISHABH-EQ,18417
NSE,,RATNAVEER,NSE,RATNAVEER-EQ,18423
NSE,,BASILIC,NSE,BASILIC-SM,18442
NSE,,970CAGL28,NSE,970CAGL28-ND,18487
NSE,,747MH34,NSE,747MH34-SG,18528
NSE,,746MP39,NSE,746MP39-SG,18536
NSE,,666JH34,NSE,666JH34-SG,1860
NSE,,GNA,NSE,GNA-EQ,18571
NSE,,9SCL26B,NSE,9SCL26B-ND,18634
NSE,,DIAMINESQ,NSE,DIAMINESQ-EQ,18644
NSE,,664TS51,NSE,664TS51-SG,1872
NSE,,KALAMANDIR,NSE,KALAMANDIR-EQ,18755
NSE,,572BR26,NSE,572BR26-SG,1886
NSE,,DRL,NSE,DRL-SM,18769
NSE,,MAZDA,NSE,MAZDA-EQ,18866
NSE,,1025SCL33A,NSE,1025SCL33A-N1,18897
NSE,,SGBMAY28,NSE,SGBMAY28-GB,18972
NSE,,663WB41,NSE,663WB41-SG,1902
NSE,,619GS2034,NSE,619GS2034-GS,18973
NSE,,10IIFL29,NSE,10IIFL29-N6,19045
NSE,,SAAKSHI,NSE,SAAKSHI-ST,19112
NSE,,ROLLT,NSE,ROLLT-BE,19108
NSE,,UMESLTD,NSE,UMESLTD-EQ,19142
NSE,,754UK33,NSE,754UK33-SG,19163
NSE,,759HR35,NSE,759HR35-SG,19166
NSE,,582BR26,NSE,582BR26-SG,1936
NSE,,SENSEXETF,NSE,SENSEXETF-EQ,19224
NSE,,SPCENET,NSE,SPCENET-EQ,19372
NSE,,AHLEAST,NSE,AHLEAST-EQ,19438
NSE,,SICALLOG,NSE,SICALLOG-BE,19440
NSE,,KARNIKA,NSE,KARNIKA-SM,19465
NSE,,661WB36,NSE,661WB36-SG,1947
NSE,,767AP38,NSE,767AP38-SG,19487
NSE,,764WB43,NSE,764WB43-SG,19520
NSE,,765TN33A,NSE,765TN33A-SG,19524
NSE,,767AS33B,NSE,767AS33B-SG,19526
NSE,,766AP37,NSE,766AP37-SG,19538
NSE,,772AP41,NSE,772AP41-SG,19729
NSE,,765RJ48,NSE,765RJ48-SG,19740
NSE,,773CG31,NSE,773CG31-SG,19746
NSE,,771UP33,NSE,771UP33-SG,19748
NSE,,902SCL26,NSE,902SCL26-N8,19763
NSE,,888SCL25D,NSE,888SCL25D-NC,19774
NSE,,771MH33,NSE,771MH33-SG,19911
NSE,,DMART,NSE,DMART-EQ,19913
NSE,,925SCL25A,NSE,925SCL25A-NH,19993
NSE,,71JK30,NSE,71JK30-SG,20018
NSE,,SGBJAN29X,NSE,SGBJAN29X-GB,2003
NSE,,711HP30,NSE,711HP30-SG,20040
NSE,,902SCL26A,NSE,902SCL26A-NM,20065
NSE,,948SCL26A,NSE,948SCL26A-NN,20075
NSE,,61CG27,NSE,61CG27-SG,2013
NSE,,711AS30,NSE,711AS30-SG,20100
NSE,,925SCL28A,NSE,925SCL28A-NS,20104
NSE,,718HP32,NSE,718HP32-SG,20108
NSE,,ASKAUTOLTD,NSE,ASKAUTOLTD-EQ,20152
NSE,,ASHAPURMIN,NSE,ASHAPURMIN-EQ,203
NSE,,LYKALABS,NSE,LYKALABS-EQ,2028
NSE,,IREDA,NSE,IREDA-EQ,20261
NSE,,657GJ29,NSE,657GJ29-SG,20279
NSE,,RESPONIND,NSE,RESPONIND-EQ,20323
NSE,,CGCL,NSE,CGCL-EQ,20329
NSE,,764RJ49,NSE,764RJ49-SG,20366
NSE,,772KA35,NSE,772KA35-SG,20396
NSE,,777PN36,NSE,777PN36-SG,20397
NSE,,MARINETRAN,NSE,MARINETRAN-SM,20410
NSE,,850CIFCL26,NSE,850CIFCL26-NE,20435
NSE,,772KA35A,NSE,772KA35A-SG,20477
NSE,,ACCENTMIC,NSE,ACCENTMIC-ST,20496
NSE,,720AR30,NSE,720AR30-SG,20518
NSE,,635AP27,NSE,635AP27-SG,20572
NSE,,802ABHF28,NSE,802ABHF28-N1,20588
NSE,,803ABHF27,NSE,803ABHF27-N2,20590
NSE,,847TPL26,NSE,847TPL26-N1,20614
NSE,,843TPL26,NSE,843TPL26-N4,20628
NSE,,92LTF29,NSE,92LTF29-N4,20638
NSE,,665PN50A,NSE,665PN50A-SG,1757
NSE,,868NHB29,NSE,868NHB29-N3,1758
NSE,,AMRUTANJAN,NSE,AMRUTANJAN-EQ,17547
NSE,,JINDWORLD,NSE,JINDWORLD-EQ,20642
NSE,,745TS40,NSE,745TS40-SG,17667
NSE,,GPTINFRA,NSE,GPTINFRA-EQ,17685
NSE,,ASTEC,NSE,ASTEC-EQ,17728
NSE,,ZEAL,NSE,ZEAL-SM,17766
NSE,,SOMICONVEY,NSE,SOMICONVEY-EQ,17794
NSE,,CIFC28,NSE,CIFC28-NB,17964
NSE,,PGIMCSA2D,NSE,PGIMCSA2D-MF,17986
NSE,,PGIMCSR4D,NSE,PGIMCSR4D-MF,17998
NSE,,WHIRLPOOL,NSE,WHIRLPOOL-EQ,18011
NSE,,ADVENZYMES,NSE,ADVENZYMES-EQ,18039
NSE,,CONCORDBIO,NSE,CONCORDBIO-EQ,18060
NSE,,751MN35,NSE,751MN35-SG,18084
NSE,,749PN37,NSE,749PN37-SG,18088
